id,class_label,items_json
103,amenity:cafe,"[""amenity"", ""amenity_cafe"", ""cafe"", ""cafe_islamabad"", ""islamabad"", ""tag:amenity=cafe"", ""tag:building=yes""]"
104,amenity:cafe,"[""amenity"", ""amenity_cafe"", ""cafe"", ""cafe_islamabad"", ""islamabad"", ""tag:amenity=cafe"", ""tag:building=yes""]"
105,amenity:cafe,"[""amenity"", ""amenity_cafe"", ""cafe"", ""cafe_islamabad"", ""islamabad"", ""tag:amenity=cafe"", ""tag:building=yes""]"
106,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital""]"
107,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""g-8"", ""g-8_markaz"", ""hospital"", ""hospital_islamabad"", ""international"", ""international_hospital"", ""islamabad"", ""markaz"", ""markaz_amenity"", ""tag:amenity=hospital""]"
108,amenity:hospital,"[""al"", ""amenity"", ""amenity_hospital"", ""east"", ""east_g-10"", ""eye"", ""eye_hospital"", ""g-10"", ""g-10_اسلام"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""international"", ""islamabad"", ""islamabad_service"", ""service"", ""service_east"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
109,amenity:hospital,"[""ali"", ""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital""]"
110,amenity:hospital,"[""ali"", ""amenity"", ""amenity_hospital"", ""centre"", ""centre_amenity"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_kohistan"", ""kohistan"", ""kohistan_اسلام"", ""medical"", ""medical_centre"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
111,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""eye"", ""eye_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital""]"
112,amenity:hospital,"[""akm"", ""akm_fazul"", ""amenity"", ""amenity_hospital"", ""fazul"", ""fazul_haq"", ""haq"", ""haq_اسلام"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""islamabad_akm"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
113,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""local"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
114,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""cda"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
115,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""capital"", ""health"", ""hospital"", ""hospital_islamabad"", ""institute"", ""institute_health"", ""islamabad"", ""sciences"", ""tag:amenity=hospital""]"
116,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""eye"", ""eye_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
117,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""clinic"", ""dental"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital""]"
118,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""federal"", ""federal_government"", ""government"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""secretariat"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
119,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital""]"
120,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""children"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
121,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""centre"", ""centre_amenity"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""medical"", ""medical_centre"", ""tag:amenity=hospital""]"
122,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""centre"", ""centre_amenity"", ""hospital"", ""hospital_islamabad"", ""international"", ""international_islamic"", ""islamabad"", ""islamic"", ""medical"", ""medical_centre"", ""tag:amenity=hospital""]"
123,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""center"", ""center_amenity"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital""]"
124,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""college"", ""college_amenity"", ""dental"", ""east"", ""hospital"", ""hospital_islamabad"", ""international"", ""islamabad"", ""islamabad_service"", ""service"", ""service_east"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
125,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""islamabad_jinnah"", ""jinnah"", ""jinnah_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
126,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""clinic"", ""f-8"", ""f-8_markaz"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""kohistan"", ""markaz"", ""markaz_amenity"", ""markaz_islamabad"", ""plaza"", ""tag:amenity=hospital""]"
127,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""general"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""islamabad_service"", ""service"", ""service_south"", ""south"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
128,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""f-6"", ""f-6_اسلام"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""international"", ""international_hospital"", ""islamabad"", ""islamabad_service"", ""service"", ""service_west"", ""tag:amenity=hospital"", ""west"", ""west_f-6"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
129,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""centre"", ""centre_amenity"", ""health"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
130,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""international"", ""international_hospital"", ""islamabad"", ""islamabad_sawan"", ""sawan"", ""sawan_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
131,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_jinnah"", ""jinnah"", ""jinnah_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
132,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""center"", ""center_amenity"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_shabir"", ""shabir"", ""shabir_sharif"", ""sharif"", ""sharif_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
133,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""health"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""max"", ""tag:amenity=hospital""]"
134,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital"", ""tag:building=yes""]"
135,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""institute"", ""islamabad"", ""islamabad_اسلام"", ""national"", ""national_institute"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
136,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""health"", ""hospital"", ""hospital_islamabad"", ""institute"", ""institute_health"", ""islamabad"", ""national"", ""national_institute"", ""tag:amenity=hospital""]"
137,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""institute"", ""islamabad"", ""islamabad_اسلام"", ""national"", ""national_institute"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
138,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""centre"", ""centre_amenity"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_park"", ""medical"", ""medical_centre"", ""park"", ""park_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
139,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""paf"", ""paf_hospital"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
140,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""main"", ""margalla"", ""paf"", ""paf_hospital"", ""tag:amenity=hospital""]"
141,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
142,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""ibn-e-sina"", ""ibn-e-sina_اسلام"", ""institute"", ""islamabad"", ""islamabad_ibn-e-sina"", ""medical"", ""pakistan"", ""pims"", ""sciences"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
143,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""clinic"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital""]"
144,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""international"", ""international_hospital"", ""islamabad"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
145,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""centre"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_amenity"", ""islamabad_اسلام"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
146,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""ismail"", ""tag:amenity=hospital""]"
147,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_amenity"", ""hospital_islamabad"", ""islamabad"", ""tag:amenity=hospital""]"
148,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_حنا"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""حنا"", ""حنا_روڈ"", ""روڈ"", ""روڈ_اسلام"", ""نوری"", ""نوری_ہسپتال"", ""ہسپتال"", ""ہسپتال_amenity""]"
149,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_حنا"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""حنا"", ""حنا_روڈ"", ""روڈ"", ""روڈ_اسلام"", ""نوری"", ""نوری_ہسپتال"", ""ہسپتال""]"
150,amenity:hospital,"[""amenity"", ""amenity_hospital"", ""hospital"", ""hospital_islamabad"", ""islamabad"", ""islamabad_اسٹریٹ"", ""tag:amenity=hospital"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""اسٹریٹ"", ""اسٹریٹ_اسلام"", ""ہسپتال"", ""ہسپتال_amenity""]"
151,amenity:marketplace,"[""abu"", ""abu_huraira"", ""huraira"", ""islamabad"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace"", ""tag:building=yes""]"
152,amenity:marketplace,"[""adnan"", ""adnan_market"", ""islamabad"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
153,amenity:marketplace,"[""islamabad"", ""islamabad_jinnah"", ""jinnah"", ""jinnah_اسلام"", ""marketbazaar"", ""marketbazaar_islamabad"", ""plaza"", ""plaza_marketbazaar"", ""tag:amenity=marketplace"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
154,amenity:marketplace,"[""cda"", ""islamabad"", ""islamabad_اسلام"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
155,amenity:marketplace,"[""darbar"", ""islamabad"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace"", ""tag:building=yes""]"
156,amenity:marketplace,"[""faisal"", ""islamabad"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
157,amenity:marketplace,"[""islamabad"", ""islamabad_jinnah"", ""jinnah"", ""jinnah_اسلام"", ""marketbazaar"", ""marketbazaar_islamabad"", ""plaza"", ""plaza_marketbazaar"", ""tag:amenity=marketplace"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
158,amenity:marketplace,"[""islamabad"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
159,amenity:marketplace,"[""11a"", ""11a_اسلام"", ""islamabad"", ""islamabad_11a"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
160,amenity:marketplace,"[""islamabad"", ""islamabad_اسلام"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
161,amenity:marketplace,"[""islamabad"", ""jahangir"", ""jahangir_market"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
162,amenity:marketplace,"[""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""jahangir"", ""jahangir_market"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
163,amenity:marketplace,"[""baba"", ""baba_اسلام"", ""islamabad"", ""islamabad_rehman"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""rehman"", ""rehman_baba"", ""tag:amenity=marketplace"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
164,amenity:marketplace,"[""ayub"", ""islamabad"", ""malik"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
165,amenity:marketplace,"[""islamabad"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
166,amenity:marketplace,"[""islamabad"", ""marketbazaar"", ""marketbazaar_islamabad"", ""one"", ""store"", ""tag:amenity=marketplace""]"
167,amenity:marketplace,"[""islamabad"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
168,amenity:marketplace,"[""islamabad"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""sitara"", ""sitara_market"", ""tag:amenity=marketplace""]"
169,amenity:marketplace,"[""bazaar"", ""islamabad"", ""marketbazaar"", ""marketbazaar_islamabad"", ""sunday"", ""sunday_bazaar"", ""tag:amenity=marketplace""]"
170,amenity:marketplace,"[""islamabad"", ""marketbazaar"", ""marketbazaar_islamabad"", ""shop"", ""tag:amenity=marketplace""]"
171,amenity:marketplace,"[""islamabad"", ""islamabad_jinnah"", ""jinnah"", ""jinnah_اسلام"", ""marketbazaar"", ""marketbazaar_islamabad"", ""plaza"", ""plaza_marketbazaar"", ""tag:amenity=marketplace"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
172,amenity:marketplace,"[""islamabad"", ""islamabad_muncipal"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""muncipal"", ""tag:amenity=marketplace"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
173,amenity:marketplace,"[""islamabad"", ""market"", ""market_marketbazaar"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
174,amenity:marketplace,"[""islamabad"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
175,amenity:marketplace,"[""islamabad"", ""marketbazaar"", ""marketbazaar_islamabad"", ""tag:amenity=marketplace""]"
176,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""bin"", ""islamabad"", ""masjid"", ""masjid_amenity"", ""mosque"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""tag:building=mosque""]"
177,amenity:mosque,"[""abu"", ""abu_huraira"", ""amenity"", ""amenity_mosque"", ""huraira"", ""islamabad"", ""mosque"", ""mosque_amenity"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""tag:building=yes""]"
178,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""islamabad"", ""mosque"", ""mosque_amenity"", ""mosque_islamabad"", ""tag:building=mosque""]"
179,amenity:mosque,"[""al-fateh"", ""amenity"", ""amenity_mosque"", ""islamabad"", ""islamabad_اسلام"", ""mosque"", ""mosque_amenity"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
180,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""islamabad"", ""islamabad_اسلام"", ""mosque"", ""mosque_amenity"", ""mosque_islamabad"", ""tag:building=mosque"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
181,amenity:mosque,"[""ali"", ""amenity"", ""amenity_mosque"", ""islamabad"", ""mosque"", ""mosque_amenity"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""tag:building=yes""]"
182,amenity:mosque,"[""aman"", ""aman_bargah"", ""amenity"", ""amenity_mosque"", ""bargah"", ""islamabad"", ""mosque"", ""mosque_islamabad"", ""tag:building=mosque""]"
183,amenity:mosque,"[""aman"", ""aman_bargah"", ""amenity"", ""amenity_mosque"", ""bargah"", ""islamabad"", ""mosque"", ""mosque_amenity"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""tag:building=yes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
184,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""islamabad"", ""islamabad_اسلام"", ""masjid"", ""masjid_amenity"", ""mosque"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
185,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""islamabad"", ""masjid"", ""masjid_amenity"", ""mosque"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""tag:building=yes"", ""ul""]"
186,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""darbar"", ""imam"", ""islamabad"", ""mosque"", ""mosque_islamabad"", ""tag:amenity=place_of_worship""]"
187,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""darbar"", ""islamabad"", ""mosque"", ""mosque_amenity"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""tag:building=yes""]"
188,amenity:mosque,"[""10th"", ""10th_اسلام"", ""amenity"", ""amenity_mosque"", ""islamabad"", ""islamabad_10th"", ""markaz"", ""masjid"", ""masjid_amenity"", ""mosque"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
189,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""islamabad"", ""islamabad_اسلام"", ""masjid"", ""masjid_amenity"", ""mosque"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
190,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""islamabad"", ""masjid"", ""masjid_amenity"", ""mosque"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""tag:building=yes""]"
191,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""islamabad"", ""mosque"", ""mosque_islamabad"", ""mustafa"", ""mustafa_amenity"", ""tag:amenity=place_of_worship"", ""tag:building=yes""]"
192,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""islamabad"", ""islamabad_اسلام"", ""mosque"", ""mosque_amenity"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
193,amenity:mosque,"[""amenity"", ""amenity_mosque"", ""islamabad"", ""islamabad_اسلام"", ""mosque"", ""mosque_islamabad"", ""tag:amenity=place_of_worship"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
